,Unnamed: 0,INT_DATE,STRATUM,COUNTRY,ID,AGE,RESPSEX,RESEMPL,RESPPOB,RESPMAR,TRUCRTS,TRUPARL,TRUEXEC,TRUPRES,hour,NO2,SO2,PM2.5,PM10,O3,CO,SO2_Daily,PM2.5_Daily,PM10_Daily,O3_Daily,CO_Daily,PC1
481,481,2017-10-03,1,3,1709017017,58,2,1,1,8,3,4,4,1,19,36.5,12.666666666666666,12.333333333333334,39.0,30.935,0.5766666666666667,22.973333333333333,9.54,17.03,35.81,1.2766666666666666,1.2433285822154831
482,482,2017-10-04,1,3,2010023004,28,2,0,3,4,3,2,3,3,10,54.5,9.0,10.0,14.333333333333334,20.19,0.5133333333333333,19.80666666666667,9.893333333333333,24.13333333333333,24.63,0.8166666666666668,0.29576384843650455
483,483,2017-10-04,1,3,1909083014,46,2,0,1,3,3,2,3,2,13,36.0,9.0,13.0,23.0,19.185,0.6033333333333334,19.80666666666667,9.893333333333333,24.13333333333333,24.63,0.8166666666666668,-0.03172750193497384
484,484,2017-10-04,1,3,1909083015,39,2,0,2,2,2,3,2,2,14,41.5,8.0,12.333333333333334,21.666666666666668,18.25,0.68,19.80666666666667,9.893333333333333,24.13333333333333,24.63,0.8166666666666668,-0.4906619305355878
485,485,2017-10-04,1,3,1909089005,84,2,0,2,8,1,1,1,5,14,41.5,8.0,12.333333333333334,21.666666666666668,18.25,0.68,19.80666666666667,9.893333333333333,24.13333333333333,24.63,0.8166666666666668,-1.572218512103005
486,486,2017-10-04,1,3,1909083016,85,2,0,2,6,2,2,1,2,15,38.0,8.666666666666666,11.0,26.666666666666668,18.375,0.7066666666666666,19.80666666666667,9.893333333333333,24.13333333333333,24.63,0.8166666666666668,-1.5581772970304442
487,487,2017-10-04,1,3,1909089008,55,1,1,1,2,4,5,4,1,15,38.0,8.666666666666666,11.0,26.666666666666668,18.375,0.7066666666666666,19.80666666666667,9.893333333333333,24.13333333333333,24.63,0.8166666666666668,2.2398438484024794
488,488,2017-10-04,1,3,1909083018,41,2,1,2,4,2,2,1,2,15,38.0,8.666666666666666,11.0,26.666666666666668,18.375,0.7066666666666666,19.80666666666667,9.893333333333333,24.13333333333333,24.63,0.8166666666666668,-1.5581772970304442
489,489,2017-10-04,1,3,1508003012,24,2,1,2,1,3,1,3,3,15,38.0,8.666666666666666,11.0,26.666666666666668,18.375,0.7066666666666666,19.80666666666667,9.893333333333333,24.13333333333333,24.63,0.8166666666666668,-0.2392682195905745
490,490,2017-10-04,1,3,1909083019,72,2,0,2,8,3,3,2,3,16,46.5,9.666666666666666,14.666666666666666,50.66666666666666,19.5,0.7366666666666667,19.80666666666667,9.893333333333333,24.13333333333333,24.63,0.8166666666666668,0.2983126179958071
491,491,2017-10-04,1,3,603009015,41,2,1,3,2,3,3,3,3,16,46.5,9.666666666666666,14.666666666666666,50.66666666666666,19.5,0.7366666666666667,19.80666666666667,9.893333333333333,24.13333333333333,24.63,0.8166666666666668,0.8307959164635839
492,492,2017-10-04,1,3,603009021,77,2,0,3,8,-1,3,3,3,17,39.5,7.666666666666667,13.666666666666666,30.33333333333333,20.185,0.71,19.80666666666667,9.893333333333333,24.13333333333333,24.63,0.8166666666666668,
493,493,2017-10-05,1,3,1709021004,35,2,0,1,2,3,3,1,3,12,32.0,7.333333333333333,20.0,48.0,28.19,0.3733333333333333,7.946666666666666,9.576666666666666,23.37,32.815,0.71,-0.23417068047196962
494,494,2017-10-05,1,3,907026017,35,2,0,3,3,-1,4,4,4,12,32.0,7.333333333333333,20.0,48.0,28.19,0.3733333333333333,7.946666666666666,9.576666666666666,23.37,32.815,0.71,
495,495,2017-10-05,1,3,1306079016,68,2,0,3,2,3,3,5,5,12,32.0,7.333333333333333,20.0,48.0,28.19,0.3733333333333333,7.946666666666666,9.576666666666666,23.37,32.815,0.71,2.550745214142094
496,496,2017-10-05,1,3,1508003022,83,2,0,2,1,3,4,4,4,13,42.5,8.0,17.0,44.0,26.625,0.4133333333333333,7.946666666666666,9.576666666666666,23.37,32.815,0.71,2.225802633329918
497,497,2017-10-05,1,3,1306079018,32,2,0,3,4,3,3,5,5,13,42.5,8.0,17.0,44.0,26.625,0.4133333333333333,7.946666666666666,9.576666666666666,23.37,32.815,0.71,2.550745214142094
498,498,2017-10-05,1,3,907026023,35,1,0,1,4,4,4,4,4,13,42.5,8.0,17.0,44.0,26.625,0.4133333333333333,7.946666666666666,9.576666666666666,23.37,32.815,0.71,2.6872858314898345
499,499,2017-10-05,1,3,1909083021,50,2,0,1,6,2,2,1,3,14,24.0,9.333333333333334,13.333333333333334,31.0,26.815,0.44,7.946666666666666,9.576666666666666,23.37,32.815,0.71,-1.2306859466589657
500,500,2017-10-05,1,3,1508003023,76,2,0,3,8,3,3,4,4,15,31.0,10.666666666666666,16.0,37.333333333333336,27.185,0.4533333333333333,7.946666666666666,9.576666666666666,23.37,32.815,0.71,1.6907705653028389
501,501,2017-10-05,1,3,1809033018,34,2,0,3,6,3,3,3,3,15,31.0,10.666666666666666,16.0,37.333333333333336,27.185,0.4533333333333333,7.946666666666666,9.576666666666666,23.37,32.815,0.71,0.8307959164635839
502,502,2017-10-05,1,3,1306079019,56,2,0,3,2,-1,3,3,5,15,31.0,10.666666666666666,16.0,37.333333333333336,27.185,0.4533333333333333,7.946666666666666,9.576666666666666,23.37,32.815,0.71,
503,503,2017-10-05,1,3,1909089016,47,2,0,3,2,1,3,3,3,15,31.0,10.666666666666666,16.0,37.333333333333336,27.185,0.4533333333333333,7.946666666666666,9.576666666666666,23.37,32.815,0.71,-0.09217047985624946
504,504,2017-10-05,1,3,1909083023,28,1,1,2,2,2,2,3,4,15,31.0,10.666666666666666,16.0,37.333333333333336,27.185,0.4533333333333333,7.946666666666666,9.576666666666666,23.37,32.815,0.71,0.16177200064806624
505,505,2017-10-05,1,3,1909083024,50,2,1,1,8,3,-1,-1,3,16,35.0,10.333333333333334,16.666666666666668,44.66666666666666,27.13,0.4733333333333334,7.946666666666666,9.576666666666666,23.37,32.815,0.71,
506,506,2017-10-05,1,3,1809033011,25,2,0,3,5,2,1,1,2,16,35.0,10.333333333333334,16.666666666666668,44.66666666666666,27.13,0.4733333333333334,7.946666666666666,9.576666666666666,23.37,32.815,0.71,-2.0932093650575228
507,507,2017-10-05,1,3,1608043024,26,2,0,2,2,3,3,3,3,17,41.0,10.0,20.0,60.0,27.315,0.5,7.946666666666666,9.576666666666666,23.37,32.815,0.71,0.8307959164635839
508,508,2017-10-05,1,3,1709001016,33,2,0,3,2,4,3,4,4,17,41.0,10.0,20.0,60.0,27.315,0.5,7.946666666666666,9.576666666666666,23.37,32.815,0.71,2.1522537634627557
509,509,2017-10-05,1,3,905040004,83,2,0,3,2,1,1,1,-1,18,31.0,9.333333333333334,12.333333333333334,31.0,28.435,0.4766666666666666,7.946666666666666,9.576666666666666,23.37,32.815,0.71,
510,510,2017-10-05,1,3,905040006,56,2,0,3,2,4,4,4,1,18,31.0,9.333333333333334,12.333333333333334,31.0,28.435,0.4766666666666666,7.946666666666666,9.576666666666666,23.37,32.815,0.71,1.7048117803753997
511,511,2017-10-06,1,3,1005032015,50,2,1,1,4,1,1,1,3,12,30.0,11.0,11.666666666666666,36.66666666666666,7.56,0.7366666666666667,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,-2.2272012128459617
512,512,2017-10-06,1,3,101003019,70,2,0,1,8,-1,3,2,2,13,27.0,12.333333333333334,12.666666666666666,34.0,12.31,0.71,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,
513,513,2017-10-06,1,3,1005032016,53,2,1,1,6,3,4,2,4,13,27.0,12.333333333333334,12.666666666666666,34.0,12.31,0.71,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,1.1608360363943646
514,514,2017-10-06,1,3,1709017007,22,2,1,3,1,1,1,2,3,14,23.5,14.666666666666666,17.0,41.0,17.625,0.6833333333333332,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,-1.6947179143781848
515,515,2017-10-06,1,3,905040013,35,2,0,1,1,1,1,3,3,14,23.5,14.666666666666666,17.0,41.0,17.625,0.6833333333333332,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,-1.162234615910408
516,516,2017-10-06,1,3,1005032019,37,2,0,3,4,1,1,1,1,14,23.5,14.666666666666666,17.0,41.0,17.625,0.6833333333333332,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,-2.882183913588918
517,517,2017-10-06,1,3,202014009,61,2,0,3,2,-1,4,4,4,14,23.5,14.666666666666666,17.0,41.0,17.625,0.6833333333333332,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,
518,518,2017-10-06,1,3,1005032018,38,2,1,3,5,1,1,1,4,14,23.5,14.666666666666666,17.0,41.0,17.625,0.6833333333333332,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,-1.8997098624744833
519,519,2017-10-06,1,3,1709021009,34,2,1,3,6,1,1,1,3,15,35.0,14.666666666666666,18.0,40.66666666666666,22.685,0.68,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,-2.2272012128459617
520,520,2017-10-06,1,3,1005032021,83,2,0,1,2,4,4,4,3,15,35.0,14.666666666666666,18.0,40.66666666666666,22.685,0.68,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,2.359794481118356
521,521,2017-10-06,1,3,905040023,35,1,1,1,4,3,3,3,3,15,35.0,14.666666666666666,18.0,40.66666666666666,22.685,0.68,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,0.8307959164635839
522,522,2017-10-06,1,3,1709017020,47,2,0,3,2,2,1,1,3,15,35.0,14.666666666666666,18.0,40.66666666666666,22.685,0.68,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,-1.7657180146860445
523,523,2017-10-06,1,3,1005032022,37,2,0,1,2,1,1,1,4,15,35.0,14.666666666666666,18.0,40.66666666666666,22.685,0.68,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,-1.8997098624744833
524,524,2017-10-06,1,3,1709021010,82,1,0,3,2,-1,2,1,4,15,35.0,14.666666666666666,18.0,40.66666666666666,22.685,0.68,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,
525,525,2017-10-06,1,3,2110068022,58,1,1,1,3,1,1,1,1,16,40.5,17.666666666666668,21.0,49.0,26.44,0.6366666666666666,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,-2.882183913588918
526,526,2017-10-06,1,3,1005032024,19,1,0,1,1,1,1,1,1,16,40.5,17.666666666666668,21.0,49.0,26.44,0.6366666666666666,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,-2.882183913588918
527,527,2017-10-06,1,3,1709021013,53,2,0,3,6,3,1,3,4,17,40.0,18.33333333333333,21.33333333333333,55.333333333333336,29.62,0.59,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,0.08822313078090378
528,528,2017-10-06,1,3,603009005,44,2,0,1,2,4,2,-1,-1,17,40.0,18.33333333333333,21.33333333333333,55.333333333333336,29.62,0.59,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,
529,529,2017-10-06,1,3,1709021014,59,2,0,1,8,3,3,3,3,18,41.5,17.333333333333332,19.0,46.0,32.565,0.5533333333333333,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,0.8307959164635839
530,530,2017-10-06,1,3,1709021015,27,2,1,1,6,3,3,3,4,19,51.5,17.0,19.0,36.66666666666666,34.69,0.53,11.486666666666666,14.85666666666667,37.92,34.69,0.8833333333333333,1.1582872668350621
531,531,2017-10-07,1,3,907026019,36,2,0,3,5,3,3,3,4,12,48.0,10.333333333333334,13.666666666666666,45.333333333333336,11.13,0.62,12.89,19.23,46.370000000000005,44.0,1.0833333333333333,1.1582872668350621
532,532,2017-10-07,1,3,502027003,78,2,0,3,6,1,1,1,3,15,37.5,16.666666666666668,16.333333333333332,40.66666666666666,26.88,0.6533333333333333,12.89,19.23,46.370000000000005,44.0,1.0833333333333333,-2.2272012128459617
533,533,2017-10-07,1,3,603003002,68,2,1,1,2,3,3,3,3,15,37.5,16.666666666666668,16.333333333333332,40.66666666666666,26.88,0.6533333333333333,12.89,19.23,46.370000000000005,44.0,1.0833333333333333,0.8307959164635839
534,534,2017-10-07,1,3,603003003,81,2,1,1,-2,2,2,2,3,16,30.5,20.0,21.666666666666668,46.0,33.25,0.6133333333333334,12.89,19.23,46.370000000000005,44.0,1.0833333333333333,-0.6982026481911888
535,535,2017-10-07,1,3,1709001015,59,2,0,3,2,4,2,4,3,17,34.0,22.0,20.33333333333333,47.333333333333336,38.56,0.5733333333333334,12.89,19.23,46.370000000000005,44.0,1.0833333333333333,1.2897303450641981
536,536,2017-10-07,1,3,101022004,57,2,1,3,4,3,3,3,3,17,34.0,22.0,20.33333333333333,47.333333333333336,38.56,0.5733333333333334,12.89,19.23,46.370000000000005,44.0,1.0833333333333333,0.8307959164635839
537,537,2017-10-07,1,3,101022005,40,2,0,2,3,3,2,3,3,18,30.0,22.33333333333333,19.33333333333333,42.66666666666666,43.625,0.5499999999999999,12.89,19.23,46.370000000000005,44.0,1.0833333333333333,0.29576384843650455
538,538,2017-10-07,1,3,1709001020,31,2,0,3,2,2,2,2,3,18,30.0,22.33333333333333,19.33333333333333,42.66666666666666,43.625,0.5499999999999999,12.89,19.23,46.370000000000005,44.0,1.0833333333333333,-0.6982026481911888
539,539,2017-10-07,1,3,101022006,80,2,1,3,1,3,4,3,3,18,30.0,22.33333333333333,19.33333333333333,42.66666666666666,43.625,0.5499999999999999,12.89,19.23,46.370000000000005,44.0,1.0833333333333333,1.3658279844906633
540,540,2017-10-07,1,3,603003009,22,1,0,3,1,3,4,4,4,19,73.5,17.666666666666668,32.333333333333336,71.0,43.56,0.5933333333333334,12.89,19.23,46.370000000000005,44.0,1.0833333333333333,2.225802633329918
541,541,2017-10-08,1,3,2010023012,44,2,1,3,2,2,2,2,4,11,42.0,11.0,16.0,40.66666666666666,8.125,0.7966666666666667,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,-0.3707112978197104
542,542,2017-10-08,1,3,701036001,70,2,0,1,8,5,3,4,5,12,60.0,15.0,18.33333333333333,45.66666666666666,11.935,0.7666666666666666,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,2.9412283119941502
543,543,2017-10-08,1,3,701036002,66,2,0,3,4,4,3,4,4,13,29.0,13.0,12.333333333333334,31.0,18.69,0.7200000000000001,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,2.1522537634627557
544,544,2017-10-08,1,3,1005077006,25,1,1,1,1,4,3,3,3,14,33.0,17.333333333333332,13.666666666666666,36.0,25.880000000000003,0.6733333333333333,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,1.2922791146235009
545,545,2017-10-08,1,3,101022008,55,2,0,1,1,2,1,1,3,14,33.0,17.333333333333332,13.666666666666666,36.0,25.880000000000003,0.6733333333333333,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,-1.7657180146860445
546,546,2017-10-08,1,3,701036005,52,1,1,1,3,-1,4,3,-1,14,33.0,17.333333333333332,13.666666666666666,36.0,25.880000000000003,0.6733333333333333,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,
547,547,2017-10-08,1,3,1005077007,18,1,0,3,1,1,1,1,4,14,33.0,17.333333333333332,13.666666666666666,36.0,25.880000000000003,0.6733333333333333,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,-1.8997098624744833
548,548,2017-10-08,1,3,701036007,66,1,0,1,3,2,1,3,4,15,43.5,21.33333333333333,15.333333333333334,38.66666666666666,31.875,0.66,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,-0.3732600673790131
549,549,2017-10-08,1,3,101022014,60,2,0,2,5,3,3,3,3,15,43.5,21.33333333333333,15.333333333333334,38.66666666666666,31.875,0.66,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,0.8307959164635839
550,550,2017-10-08,1,3,701036008,84,2,0,2,8,-1,3,3,4,15,43.5,21.33333333333333,15.333333333333334,38.66666666666666,31.875,0.66,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,
551,551,2017-10-08,1,3,603009006,21,2,0,1,2,4,1,1,2,15,43.5,21.33333333333333,15.333333333333334,38.66666666666666,31.875,0.66,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,-1.1702429687376896
552,552,2017-10-08,1,3,1005077011,80,1,0,3,8,3,3,3,3,15,43.5,21.33333333333333,15.333333333333334,38.66666666666666,31.875,0.66,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,0.8307959164635839
553,553,2017-10-08,1,3,101022016,63,2,1,3,2,3,2,3,4,16,33.5,25.33333333333333,13.0,32.333333333333336,39.0,0.6133333333333334,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,0.6232551988079826
554,554,2017-10-08,1,3,701036009,76,2,0,2,8,-1,2,3,4,16,33.5,25.33333333333333,13.0,32.333333333333336,39.0,0.6133333333333334,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,
555,555,2017-10-08,1,3,603009018,38,2,1,1,2,3,3,3,3,16,33.5,25.33333333333333,13.0,32.333333333333336,39.0,0.6133333333333334,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,0.8307959164635839
556,556,2017-10-08,1,3,1005077018,55,2,1,1,2,2,2,2,2,16,33.5,25.33333333333333,13.0,32.333333333333336,39.0,0.6133333333333334,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,-1.0256939985626672
557,557,2017-10-08,1,3,101022017,26,2,0,2,2,3,2,2,2,16,33.5,25.33333333333333,13.0,32.333333333333336,39.0,0.6133333333333334,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,-0.5642108004027505
558,558,2017-10-08,1,3,701036011,32,2,1,3,4,4,3,3,1,17,32.0,25.33333333333333,17.666666666666668,38.0,46.25,0.5533333333333333,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,0.6372964138805443
559,559,2017-10-08,1,3,1005077020,53,2,0,2,2,2,3,3,4,17,32.0,25.33333333333333,17.666666666666668,38.0,46.25,0.5533333333333333,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,0.6968040686751454
560,560,2017-10-08,1,3,101022020,55,2,0,3,8,3,3,3,3,17,32.0,25.33333333333333,17.666666666666668,38.0,46.25,0.5533333333333333,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,0.8307959164635839
561,561,2017-10-08,1,3,701036012,67,1,1,1,2,1,2,2,4,17,32.0,25.33333333333333,17.666666666666668,38.0,46.25,0.5533333333333333,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,-0.8321944959796274
562,562,2017-10-08,1,3,1005077024,49,1,1,3,2,2,2,1,4,18,27.0,22.666666666666668,19.0,38.66666666666666,52.69,0.5333333333333333,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,-0.9031945962874873
563,563,2017-10-08,1,3,701036015,86,2,0,3,8,3,1,3,3,18,27.0,22.666666666666668,19.0,38.66666666666666,52.69,0.5333333333333333,15.153333333333334,23.89,53.00333333333333,53.435,1.4633333333333332,-0.2392682195905745
564,564,2017-10-09,1,3,603003016,49,1,1,1,2,3,3,3,3,12,40.5,21.33333333333333,18.5,51.0,13.375,0.66,31.04,26.270000000000003,62.835,46.625,1.42,0.8307959164635839
565,565,2017-10-09,1,3,1005030018,71,1,0,3,6,3,3,3,3,14,52.0,24.0,27.0,98.5,23.935,0.6466666666666666,31.04,26.270000000000003,62.835,46.625,1.42,0.8307959164635839
566,566,2017-10-09,1,3,101022022,64,1,0,2,4,3,2,3,3,15,50.0,27.0,23.0,67.5,30.06,0.6333333333333333,31.04,26.270000000000003,62.835,46.625,1.42,0.29576384843650455
567,567,2017-10-09,1,3,1709021020,42,1,1,3,4,2,2,2,3,15,50.0,27.0,23.0,67.5,30.06,0.6333333333333333,31.04,26.270000000000003,62.835,46.625,1.42,-0.6982026481911888
568,568,2017-10-09,1,3,101022024,41,2,0,3,2,2,3,3,2,16,44.5,34.666666666666664,20.0,55.5,36.5,0.61,31.04,26.270000000000003,62.835,46.625,1.42,0.04182136793218874
569,569,2017-10-09,1,3,101022010,57,2,1,2,8,3,3,3,4,17,38.0,33.0,23.5,57.5,41.875,0.5666666666666667,31.04,26.270000000000003,62.835,46.625,1.42,1.1582872668350621
570,570,2017-10-09,1,3,1106004017,20,1,0,4,2,-1,1,-1,-1,17,38.0,33.0,23.5,57.5,41.875,0.5666666666666667,31.04,26.270000000000003,62.835,46.625,1.42,
571,571,2017-10-09,1,3,1709018023,43,2,0,3,4,-1,3,3,4,18,60.5,31.33333333333333,28.5,83.5,45.56,0.5766666666666667,31.04,26.270000000000003,62.835,46.625,1.42,
572,572,2017-10-09,1,3,1709018022,47,2,1,4,6,3,3,3,4,19,68.5,28.0,29.5,75.0,46.625,0.66,31.04,26.270000000000003,62.835,46.625,1.42,1.1582872668350621
