"INT_DATE","INT_START","SUBSTRATUM","STRATUM","COUNTRY","ID","RESPAGE","RESPSEX","RESPEMP","RESPPOB","RESPMAR","TRUCRTS","TRUPARL","TRUEXEC    ","TRUPRES","TRUHLTH","TRUNGOS","TRUMEDI","TRULOCG","TRURELI","TRUOMB","TRUSTEU","TRUSTUN"
2019-10-12,1960-01-01 17:18:00,1,1,3,180903114,49,2,0,1,7,-1,3,3,3,3,-1,3,3,5,-1,3,2
2019-10-12,1960-01-01 17:21:00,7,2,3,646602807,71,2,0,1,8,1,1,1,1,3,4,3,-1,4,4,5,1
2019-10-12,1960-01-01 17:27:00,7,2,3,656709014,66,2,0,2,8,-1,1,2,2,-1,3,2,3,4,-1,3,3
2019-10-12,1960-01-01 17:28:00,8,2,3,453902304,68,1,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-12,1960-01-01 17:30:00,3,3,3,666704321,79,1,0,1,2,4,4,3,3,4,4,3,4,5,3,3,3
2019-10-12,1960-01-01 17:45:00,3,3,3,666704322,71,2,0,2,8,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-12,1960-01-01 17:48:00,3,3,3,504902107,74,1,0,1,2,-1,-1,3,3,5,3,4,4,5,4,5,-1
2019-10-12,1960-01-01 17:49:00,1,1,3,40303325,51,2,1,3,2,2,2,2,2,2,4,2,2,4,4,4,4
2019-10-12,1960-01-01 17:51:00,1,1,3,180904408,21,2,1,3,1,3,2,2,3,4,3,3,4,3,4,4,3
2019-10-12,1960-01-01 17:52:00,1,1,3,30203617,48,2,1,3,2,3,3,3,2,3,3,3,3,3,3,3,3
2019-10-12,1960-01-01 18:08:00,7,2,3,555400413,36,1,0,1,1,2,2,2,2,3,2,3,2,5,3,4,2
2019-10-12,1960-01-01 18:18:00,1,1,3,30205304,26,1,1,1,1,2,1,1,1,3,1,2,2,1,2,1,4
2019-10-12,1960-01-01 18:21:00,1,1,3,120605226,39,1,1,3,4,3,1,3,3,4,1,1,3,4,2,2,3
2019-10-12,1960-01-01 18:33:00,1,1,3,80505513,61,2,1,1,6,2,3,2,1,2,3,2,4,4,4,3,1
2019-10-12,1960-01-01 18:59:00,1,1,3,30205305,66,2,0,3,8,-1,3,5,1,3,1,3,3,5,3,3,2
2019-10-12,1960-01-01 19:09:00,7,2,3,555400414,43,2,1,1,2,2,2,2,2,2,1,3,3,5,2,2,2
2019-10-12,1960-01-01 19:31:00,3,3,3,584301019,61,1,1,1,4,4,3,3,1,3,2,4,3,5,2,3,5
2019-10-12,1960-01-01 19:33:00,7,2,3,646602808,66,1,1,1,8,4,1,-1,1,4,-1,3,2,5,-1,5,4
2019-10-12,1960-01-01 19:37:00,3,3,3,584301006,60,2,0,2,2,3,3,2,2,3,3,4,3,3,4,4,4
2019-10-12,1960-01-01 19:48:00,1,1,3,30205307,79,2,0,3,8,3,2,3,1,4,2,3,3,5,2,3,2
2019-10-13,1960-01-01 09:15:00,3,3,3,584301702,76,1,0,1,2,1,2,1,1,3,4,4,3,5,4,5,4
2019-10-13,1960-01-01 09:55:00,3,3,3,584301703,72,1,0,1,1,2,3,4,4,4,4,4,4,4,4,4,4
2019-10-13,1960-01-01 10:29:00,8,2,3,453902308,38,2,1,2,2,4,4,4,4,4,4,4,4,4,4,4,4
2019-10-13,1960-01-01 10:30:00,7,2,3,656709007,49,2,0,1,2,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-13,1960-01-01 10:33:00,2,3,3,403204002,72,2,0,1,8,1,1,1,1,2,5,3,1,3,5,3,1
2019-10-13,1960-01-01 10:38:00,3,3,3,584301707,62,2,0,2,2,3,3,3,2,4,2,4,4,4,3,4,-1
2019-10-13,1960-01-01 10:43:00,3,3,3,584301708,65,1,0,1,7,-1,3,3,3,4,-1,4,4,5,5,4,3
2019-10-13,1960-01-01 10:49:00,5,3,3,596003401,53,1,1,1,4,1,1,1,1,4,-1,4,3,5,4,5,-1
2019-10-13,1960-01-01 10:59:00,3,3,3,584600503,35,2,1,1,1,3,2,2,2,3,3,2,3,4,2,3,3
2019-10-13,1960-01-01 11:02:00,3,3,3,584600502,43,2,1,2,4,1,3,3,4,4,3,2,4,5,2,4,3
2019-10-13,1960-01-01 11:10:00,3,3,3,584301710,66,2,0,1,1,1,1,-1,3,1,3,1,1,4,1,1,1
2019-10-13,1960-01-01 11:21:00,3,3,3,514803501,80,1,0,1,4,3,3,3,2,2,3,3,4,3,2,4,2
2019-10-13,1960-01-01 11:21:00,3,3,3,504902110,60,2,0,2,2,2,3,2,3,1,4,3,3,5,4,5,4
2019-10-13,1960-01-01 11:28:00,4,3,3,312104004,43,2,0,2,1,-1,2,2,2,1,-1,-1,1,1,2,2,-1
2019-10-13,1960-01-01 11:32:00,8,2,3,453902311,33,1,1,1,4,2,2,2,3,3,3,3,4,3,2,4,2
2019-10-13,1960-01-01 11:32:00,2,3,3,423204803,65,2,0,2,4,2,2,2,1,2,3,4,2,2,2,3,3
2019-10-13,1960-01-01 11:36:00,3,3,3,584600504,59,2,1,2,8,2,2,2,2,3,2,2,3,5,3,3,3
2019-10-13,1960-01-01 11:39:00,5,3,3,738402501,52,2,0,2,8,4,4,4,4,4,-1,3,5,4,-1,-1,-1
2019-10-13,1960-01-01 11:40:00,3,3,3,584301711,79,1,0,1,8,2,3,3,2,3,3,4,4,4,3,3,3
2019-10-13,1960-01-01 11:45:00,4,3,3,322603317,76,1,0,3,4,3,3,5,3,3,2,3,4,4,2,-1,4
2019-10-13,1960-01-01 11:46:00,2,3,3,403301908,54,1,0,1,1,4,4,4,2,5,5,3,4,2,4,4,5
2019-10-13,1960-01-01 11:53:00,8,2,3,453902312,61,2,1,1,8,3,3,4,3,4,3,3,4,5,4,4,5
2019-10-13,1960-01-01 11:58:00,6,2,3,393000201,20,1,0,3,1,-1,2,2,3,3,3,2,3,4,3,3,3
2019-10-13,1960-01-01 12:01:00,2,3,3,413206101,33,2,0,3,5,3,1,4,1,1,1,3,2,4,4,2,4
2019-10-13,1960-01-01 12:01:00,3,3,3,584600506,40,2,1,2,4,2,3,2,2,3,3,2,2,4,3,-1,2
2019-10-13,1960-01-01 12:02:00,5,3,3,596003402,37,1,0,1,2,4,1,1,1,1,4,-1,3,5,3,1,1
2019-10-13,1960-01-01 12:03:00,2,3,3,261502106,24,2,0,-3,-3,-1,5,5,4,4,-1,3,3,5,5,5,4
2019-10-13,1960-01-01 12:07:00,3,3,3,584301712,51,2,1,1,3,4,4,5,4,4,3,3,5,5,3,3,5
2019-10-13,1960-01-01 12:07:00,3,3,3,584600507,56,2,0,2,2,2,3,2,3,3,4,3,3,4,3,4,3
2019-10-13,1960-01-01 12:26:00,2,3,3,403204003,46,1,0,1,2,3,1,3,3,4,3,3,4,5,4,1,4
2019-10-13,1960-01-01 12:27:00,2,3,3,423204804,48,2,1,3,4,-1,2,-1,2,4,-1,3,3,-1,2,3,-1
2019-10-13,1960-01-01 12:31:00,3,3,3,514803503,80,1,0,1,8,3,3,3,3,2,3,3,4,3,2,4,3
2019-10-13,1960-01-01 12:32:00,3,3,3,584301714,78,1,0,2,8,3,3,3,3,3,-1,4,3,4,3,3,3
2019-10-13,1960-01-01 12:33:00,3,3,3,584301713,91,1,0,1,7,-1,3,3,3,3,-1,3,3,4,3,3,-1
2019-10-13,1960-01-01 12:41:00,5,3,3,738402502,69,2,0,1,8,-1,3,3,3,4,-1,3,4,4,-1,-1,-1
2019-10-13,1960-01-01 12:45:00,8,2,3,453902314,84,1,0,1,2,3,3,3,3,4,3,3,3,4,3,4,3
2019-10-13,1960-01-01 12:49:00,1,1,3,201011006,25,2,1,3,1,1,1,2,1,4,2,2,1,1,4,4,4
2019-10-13,1960-01-01 12:50:00,3,3,3,584600508,74,2,1,2,8,4,2,3,3,4,4,3,3,4,3,4,4
2019-10-13,1960-01-01 12:52:00,2,3,3,403301910,67,1,1,4,2,3,2,3,4,4,3,4,4,5,4,3,2
2019-10-13,1960-01-01 12:59:00,5,3,3,596003101,46,2,0,1,1,3,1,3,3,3,3,3,3,5,3,3,3
2019-10-13,1960-01-01 13:02:00,4,3,3,322603319,62,1,0,3,4,3,3,4,2,4,2,3,4,4,2,4,2
2019-10-13,1960-01-01 13:03:00,2,3,3,423209901,57,2,1,3,2,4,3,3,3,3,-1,3,3,4,4,-1,3
2019-10-13,1960-01-01 13:04:00,1,1,3,150801004,46,2,1,3,4,1,1,1,1,2,3,4,1,4,3,3,4
2019-10-13,1960-01-01 13:05:00,1,1,3,20201418,25,1,1,4,1,2,2,2,1,2,3,2,2,4,3,4,3
2019-10-13,1960-01-01 13:05:00,4,3,3,312104003,37,1,0,1,1,-1,-1,-1,3,1,-1,1,1,1,-1,2,-1
2019-10-13,1960-01-01 13:10:00,3,3,3,514803504,63,1,0,1,4,2,2,3,4,4,4,3,4,3,4,4,3
2019-10-13,1960-01-01 13:14:00,3,3,3,584600511,65,1,0,1,2,1,2,3,2,2,3,3,3,4,3,3,3
2019-10-13,1960-01-01 13:15:00,6,2,3,393000202,19,1,0,1,1,-1,-1,2,-1,2,3,-1,-1,4,-1,-1,4
2019-10-13,1960-01-01 13:17:00,5,3,3,596003404,59,1,1,1,3,3,1,3,1,1,4,1,3,5,3,4,1
2019-10-13,1960-01-01 13:34:00,1,1,3,10100516,52,2,1,1,7,1,1,1,1,2,3,3,1,3,3,4,4
2019-10-13,1960-01-01 13:36:00,2,3,3,413206104,77,2,0,2,8,3,1,3,1,4,-1,3,3,4,-1,-1,-1
2019-10-13,1960-01-01 13:37:00,3,3,3,584301704,45,1,1,1,2,3,-1,-1,3,4,-1,3,4,4,-1,-1,3
2019-10-13,1960-01-01 13:41:00,6,2,3,271701206,47,1,1,2,2,3,5,5,4,5,2,3,4,5,3,4,4
2019-10-13,1960-01-01 13:42:00,3,3,3,514803505,80,1,0,1,2,3,3,3,2,2,4,3,4,3,2,2,3
2019-10-13,1960-01-01 13:44:00,2,3,3,423204809,68,1,0,1,-3,1,1,1,1,4,2,4,2,3,3,1,2
2019-10-13,1960-01-01 13:44:00,3,3,3,584301716,63,1,1,1,2,2,3,3,1,3,1,3,5,3,2,1,1
2019-10-13,1960-01-01 13:44:00,5,3,3,738402503,52,2,0,3,2,2,2,3,2,3,2,2,3,4,2,-1,-1
2019-10-13,1960-01-01 13:48:00,1,1,3,170900701,63,2,0,3,2,2,3,4,4,4,2,3,4,4,2,1,2
2019-10-13,1960-01-01 13:54:00,2,3,3,281703802,54,2,0,1,8,-1,1,1,1,3,3,-1,1,5,-1,-1,1
2019-10-13,1960-01-01 13:59:00,1,1,3,201011015,80,2,0,3,8,2,4,4,4,4,2,3,4,4,4,4,4
2019-10-13,1960-01-01 14:00:00,1,1,3,211004409,51,2,0,4,3,2,2,2,2,2,3,3,2,4,4,-1,-1
2019-10-13,1960-01-01 14:05:00,4,3,3,322603320,70,1,1,3,2,2,3,2,1,4,2,3,4,4,4,4,3
2019-10-13,1960-01-01 14:08:00,1,1,3,80505516,57,1,0,1,4,2,1,1,1,3,4,3,2,3,5,4,4
2019-10-13,1960-01-01 14:09:00,1,1,3,180904020,37,1,1,1,2,2,2,2,2,2,3,2,2,4,2,2,2
2019-10-13,1960-01-01 14:11:00,2,3,3,403301915,57,2,0,2,2,4,2,3,1,3,3,3,4,4,3,-1,4
2019-10-13,1960-01-01 14:12:00,3,3,3,584600514,65,2,0,1,2,3,2,3,-1,2,3,3,3,4,3,3,3
2019-10-13,1960-01-01 14:15:00,1,1,3,221008804,60,1,0,3,2,3,2,2,1,4,4,2,2,4,2,4,4
2019-10-13,1960-01-01 14:19:00,4,3,3,342503701,33,2,1,3,4,3,2,2,1,3,3,4,3,4,4,3,3
2019-10-13,1960-01-01 14:21:00,1,1,3,211005113,73,1,0,3,2,1,1,1,1,1,1,3,1,4,1,1,1
2019-10-13,1960-01-01 14:22:00,4,3,3,312104005,36,2,0,2,4,-1,-1,1,2,1,-1,-1,1,1,-1,-1,-1
2019-10-13,1960-01-01 14:26:00,2,3,3,423209902,53,2,0,2,3,4,3,3,3,4,3,3,3,4,4,2,4
2019-10-13,1960-01-01 14:30:00,1,1,3,80505309,24,2,0,2,1,2,2,3,3,4,2,2,3,4,3,2,-1
2019-10-13,1960-01-01 14:32:00,6,2,3,393000205,80,2,0,1,8,-1,4,4,4,4,4,4,4,5,4,-1,4
2019-10-13,1960-01-01 14:33:00,6,2,3,271701207,54,2,0,1,2,3,2,2,2,3,4,-1,3,5,3,4,4
2019-10-13,1960-01-01 14:34:00,6,2,3,433502103,69,2,1,1,8,3,1,1,1,2,5,4,1,5,2,5,4
2019-10-13,1960-01-01 14:34:00,2,3,3,423204810,71,2,0,3,8,2,1,3,1,4,3,3,3,4,3,3,3
2019-10-13,1960-01-01 14:39:00,3,3,3,514803506,42,1,0,2,1,3,3,3,2,3,2,3,3,3,3,3,3
2019-10-13,1960-01-01 14:46:00,2,3,3,413206105,62,1,0,1,5,3,3,3,3,3,-1,3,3,5,3,2,-1
2019-10-13,1960-01-01 14:50:00,1,1,3,150801009,59,2,1,1,4,3,2,3,4,3,3,3,4,4,3,2,3
2019-10-13,1960-01-01 14:51:00,5,3,3,596003405,33,1,1,3,5,-1,4,4,4,4,4,4,4,-1,5,4,4
2019-10-13,1960-01-01 14:52:00,1,1,3,180903902,55,2,0,3,6,-1,1,1,1,1,1,3,2,4,3,3,3
2019-10-13,1960-01-01 14:53:00,1,1,3,211004411,36,2,1,3,2,2,1,1,2,2,-1,3,1,3,3,3,2
2019-10-13,1960-01-01 14:54:00,5,3,3,738402504,45,2,1,2,2,4,4,3,3,4,4,3,4,4,4,4,4
2019-10-13,1960-01-01 14:54:00,6,2,3,413201906,48,2,0,1,4,1,1,1,1,2,3,2,2,4,2,2,2
2019-10-13,1960-01-01 14:55:00,2,3,3,281703803,58,1,1,1,2,3,3,-1,-1,4,3,4,3,5,3,1,4
2019-10-13,1960-01-01 14:55:00,5,3,3,596003104,39,2,0,1,1,1,1,1,1,3,3,3,3,5,3,4,4
2019-10-13,1960-01-01 14:55:00,3,3,3,514803508,61,2,0,2,8,3,3,3,3,2,3,3,2,3,3,4,4
2019-10-13,1960-01-01 14:57:00,1,1,3,160804507,20,2,1,2,1,4,-1,-1,-1,4,3,1,-1,3,4,4,4
2019-10-13,1960-01-01 15:09:00,1,1,3,140702801,18,2,0,3,-3,3,2,-1,-1,3,-1,-1,2,3,3,4,-1
2019-10-13,1960-01-01 15:10:00,3,3,3,584600520,47,1,0,1,2,2,2,4,4,2,4,3,2,4,3,4,3
2019-10-13,1960-01-01 15:10:00,1,1,3,80505518,64,1,0,4,4,2,1,2,2,5,2,4,2,5,2,3,3
2019-10-13,1960-01-01 15:12:00,1,1,3,201011020,60,1,1,1,4,1,3,4,1,5,4,3,5,4,5,5,5
2019-10-13,1960-01-01 15:16:00,1,1,3,180903403,58,1,1,1,2,3,2,3,-1,4,2,3,2,4,3,1,1
2019-10-13,1960-01-01 15:17:00,1,1,3,10100520,56,1,1,1,4,1,1,2,1,2,3,2,2,4,3,4,4
2019-10-13,1960-01-01 15:19:00,3,3,3,584600519,69,1,0,1,4,2,2,3,3,4,3,3,2,3,3,2,3
2019-10-13,1960-01-01 15:19:00,4,3,3,342503702,25,2,1,1,4,3,1,2,1,3,4,3,3,4,4,-1,-1
2019-10-13,1960-01-01 15:20:00,3,3,3,584301719,82,1,0,1,2,1,1,2,1,3,5,4,4,2,4,5,4
2019-10-13,1960-01-01 15:21:00,1,1,3,170900704,43,1,0,1,6,4,4,4,2,3,2,3,4,2,4,1,2
2019-10-13,1960-01-01 15:21:00,2,3,3,423204812,47,2,1,2,2,2,1,-1,1,3,3,3,2,4,2,3,3
2019-10-13,1960-01-01 15:25:00,3,3,3,584301720,67,1,1,1,2,3,3,4,1,3,1,2,4,4,3,2,2
2019-10-13,1960-01-01 15:28:00,4,3,3,312104007,24,2,0,2,4,-1,-1,2,3,1,-1,-1,1,1,-1,2,-1
2019-10-13,1960-01-01 15:30:00,1,1,3,221008808,84,1,0,3,8,3,4,4,4,4,3,4,4,4,3,4,4
2019-10-13,1960-01-01 15:33:00,6,2,3,433502104,71,1,0,3,2,1,1,1,1,2,4,4,1,5,3,5,4
2019-10-13,1960-01-01 15:38:00,1,1,3,70400802,34,1,0,3,1,1,1,1,1,3,3,1,1,4,3,5,4
2019-10-13,1960-01-01 15:38:00,3,3,3,584301721,65,1,1,1,2,4,4,4,3,4,4,4,4,4,4,4,4
2019-10-13,1960-01-01 15:40:00,1,1,3,211005116,36,1,1,2,4,1,1,1,1,3,4,4,1,4,4,4,4
2019-10-13,1960-01-01 15:47:00,1,1,3,150801012,19,2,0,3,1,1,1,2,1,3,3,-1,2,3,3,3,3
2019-10-13,1960-01-01 15:48:00,2,3,3,261502109,53,1,1,-3,-3,4,4,4,3,4,4,4,3,5,5,5,4
2019-10-13,1960-01-01 15:48:00,6,2,3,393000206,40,2,0,3,2,-1,2,4,4,3,4,3,4,4,-1,-1,3
2019-10-13,1960-01-01 15:49:00,3,3,3,514803511,65,2,0,2,8,4,2,3,2,4,3,3,2,3,4,4,3
2019-10-13,1960-01-01 15:50:00,2,3,3,403204009,43,2,0,1,2,3,3,1,1,3,5,3,3,5,3,3,5
2019-10-13,1960-01-01 15:55:00,2,3,3,423209904,72,2,0,2,8,4,3,4,5,4,-1,3,3,5,4,4,4
2019-10-13,1960-01-01 15:58:00,2,3,3,413206107,52,1,1,3,4,1,1,3,1,4,1,1,1,5,2,1,1
2019-10-13,1960-01-01 15:58:00,5,3,3,596003406,30,2,0,3,5,-1,-1,3,3,4,3,-1,4,5,-1,3,-1
2019-10-13,1960-01-01 15:58:00,5,3,3,738402505,65,2,0,1,8,3,4,4,3,4,4,3,4,4,-1,-1,-1
2019-10-13,1960-01-01 16:00:00,5,3,3,596003106,72,1,0,1,4,1,1,1,1,4,1,3,1,5,1,1,1
2019-10-13,1960-01-01 16:00:00,6,2,3,413201910,63,1,0,3,4,1,2,2,1,3,4,3,2,5,5,3,3
2019-10-13,1960-01-01 16:01:00,1,1,3,211004417,81,2,0,1,8,1,1,1,1,1,3,4,1,3,1,3,3
2019-10-13,1960-01-01 16:08:00,3,3,3,504902115,48,1,1,1,4,4,4,4,5,5,1,3,4,5,3,5,4
2019-10-13,1960-01-01 16:11:00,1,1,3,60302906,78,2,0,3,1,1,3,1,2,1,4,3,2,2,4,4,4
2019-10-13,1960-01-01 16:12:00,1,1,3,80505314,41,1,1,2,4,1,1,3,1,3,4,3,2,2,2,4,4
2019-10-13,1960-01-01 16:13:00,2,3,3,423204813,26,2,0,2,5,2,1,1,1,3,3,3,2,3,2,2,2
2019-10-13,1960-01-01 16:14:00,4,3,3,342503703,36,2,1,3,4,3,2,2,1,3,4,4,3,5,5,-1,-1
2019-10-13,1960-01-01 16:20:00,3,3,3,584301722,59,1,0,1,4,1,2,1,1,3,3,3,2,4,3,4,4
2019-10-13,1960-01-01 16:20:00,4,3,3,312104008,58,2,0,1,3,-1,-1,-1,3,1,-1,-1,2,1,-1,-1,-1
2019-10-13,1960-01-01 16:22:00,1,1,3,10100522,38,2,0,3,8,2,3,3,-1,2,4,3,3,5,-1,4,4
2019-10-13,1960-01-01 16:22:00,1,1,3,70400803,78,2,0,3,8,1,1,3,3,3,3,3,1,3,3,4,3
2019-10-13,1960-01-01 16:26:00,1,1,3,180903406,70,2,0,3,8,3,2,3,3,3,1,3,3,3,-1,1,1
2019-10-13,1960-01-01 16:32:00,1,1,3,120605201,69,2,1,3,8,2,4,4,3,2,3,4,4,5,3,4,-1
2019-10-13,1960-01-01 16:33:00,1,1,3,140702806,65,2,1,1,8,-1,2,-1,-1,3,1,2,-1,-1,-1,-1,-1
2019-10-13,1960-01-01 16:34:00,1,1,3,170900705,70,2,0,1,1,3,3,4,4,3,3,3,4,5,3,3,-1
2019-10-13,1960-01-01 16:41:00,7,2,3,565600307,28,1,0,1,4,4,4,4,4,3,4,4,1,4,4,4,4
2019-10-13,1960-01-01 16:46:00,7,2,3,475900402,20,2,0,1,1,2,2,2,2,3,2,1,3,3,3,3,3
2019-10-13,1960-01-01 16:50:00,5,3,3,596003407,26,1,0,1,1,1,1,1,3,2,1,3,2,5,2,3,3
2019-10-13,1960-01-01 16:56:00,9,2,3,687909814,35,2,0,2,3,1,1,1,1,1,1,1,1,4,1,1,1
2019-10-13,1960-01-01 17:00:00,3,3,3,514803512,79,2,0,2,8,3,2,3,4,3,2,3,3,3,3,3,3
2019-10-13,1960-01-01 17:01:00,1,1,3,201002116,66,1,1,3,2,2,1,-1,2,3,-1,2,3,3,3,2,2
2019-10-13,1960-01-01 17:03:00,2,3,3,423209906,31,1,0,1,1,3,4,4,3,3,3,3,3,3,3,4,3
2019-10-13,1960-01-01 17:03:00,4,3,3,342503704,50,2,1,3,4,3,2,3,2,4,4,4,4,4,5,3,3
2019-10-13,1960-01-01 17:05:00,6,2,3,271701202,30,2,1,1,2,-1,3,3,4,3,3,2,3,5,3,3,-1
2019-10-13,1960-01-01 17:05:00,6,2,3,393000208,70,2,0,2,2,3,2,2,2,3,3,3,3,3,-1,2,-1
2019-10-13,1960-01-01 17:11:00,6,2,3,413201913,57,2,1,3,8,3,2,2,1,2,3,2,2,5,3,3,3
2019-10-13,1960-01-01 17:15:00,5,3,3,738402509,62,1,0,1,3,4,4,3,3,3,3,4,4,4,4,3,4
2019-10-13,1960-01-01 17:16:00,3,3,3,504902113,65,2,0,2,8,2,2,2,4,3,3,3,2,5,4,3,2
2019-10-13,1960-01-01 17:17:00,1,1,3,10100524,43,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-13,1960-01-01 17:18:00,1,1,3,180903408,72,2,0,1,8,3,2,3,2,2,2,3,3,3,3,2,2
2019-10-13,1960-01-01 17:19:00,2,3,3,403204001,38,1,1,1,4,3,4,4,3,4,3,3,4,5,3,3,4
2019-10-13,1960-01-01 17:24:00,1,1,3,160804519,77,2,0,1,8,3,1,2,1,1,3,4,3,3,4,3,-1
2019-10-13,1960-01-01 17:35:00,7,2,3,555401308,67,2,1,1,1,4,3,4,4,3,1,3,4,5,3,4,4
2019-10-13,1960-01-01 17:39:00,7,2,3,475900403,55,1,0,1,2,2,2,2,2,3,2,2,2,4,3,3,5
2019-10-13,1960-01-01 17:47:00,2,3,3,423209907,69,2,0,1,8,3,3,3,2,4,3,3,-1,3,3,3,3
2019-10-13,1960-01-01 17:52:00,2,3,3,261502111,56,1,0,-3,-3,2,5,2,5,3,1,4,4,5,-1,4,-1
2019-10-13,1960-01-01 18:14:00,7,2,3,565600309,60,1,0,1,4,3,3,3,1,3,3,3,3,5,3,3,2
2019-10-13,1960-01-01 18:26:00,7,2,3,646602810,33,1,1,1,6,1,1,1,1,4,1,3,-1,5,-1,3,5
2019-10-13,1960-01-01 18:28:00,1,1,3,120605207,59,1,1,3,2,3,3,3,1,1,3,3,1,1,1,5,1
2019-10-13,1960-01-01 18:31:00,3,3,3,504902112,59,1,0,1,2,1,1,1,1,1,3,3,3,3,4,5,5
2019-10-13,1960-01-01 18:33:00,1,1,3,201002125,73,2,0,3,1,3,3,4,4,4,2,3,4,5,2,4,3
2019-10-13,1960-01-01 18:34:00,7,2,3,475900404,63,2,0,2,8,3,3,3,3,3,2,2,3,2,3,3,2
2019-10-13,1960-01-01 18:36:00,5,3,3,738402512,72,2,0,1,8,2,3,2,2,2,-1,3,3,2,2,-1,2
2019-10-13,1960-01-01 18:52:00,7,2,3,555401302,43,2,1,1,4,2,2,3,3,4,1,2,3,5,2,2,2
2019-10-13,1960-01-01 18:56:00,1,1,3,180903119,35,1,1,1,4,2,1,1,1,2,3,2,1,4,1,1,5
2019-10-13,1960-01-01 19:39:00,7,2,3,475900406,34,1,0,1,-3,3,2,3,3,4,3,3,4,3,3,4,2
2019-10-13,1960-01-01 19:49:00,6,2,3,413208101,51,2,1,1,4,5,5,5,5,5,4,3,5,5,5,5,5
2019-10-14,1960-01-01 09:28:00,2,3,3,393002109,61,1,1,1,5,-1,2,2,2,4,4,3,3,4,-1,4,3
2019-10-14,1960-01-01 10:42:00,4,3,3,453601802,22,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-14,1960-01-01 10:42:00,2,3,3,393002111,84,1,0,1,8,-1,4,-1,-1,3,-1,3,3,4,-1,-1,-1
2019-10-14,1960-01-01 10:45:00,4,3,3,453601803,83,2,0,1,8,2,3,3,3,4,3,3,4,5,3,2,2
2019-10-14,1960-01-01 10:46:00,5,3,3,596003408,19,2,0,3,1,1,1,1,1,1,4,3,1,5,4,-1,4
2019-10-14,1960-01-01 11:18:00,4,3,3,453601805,69,2,0,2,3,3,1,1,1,3,3,2,2,-1,2,2,-1
2019-10-14,1960-01-01 11:20:00,4,3,3,453601806,68,2,1,1,2,3,3,3,4,4,4,3,4,4,4,3,3
2019-10-14,1960-01-01 11:28:00,2,3,3,393002112,85,2,0,-2,8,-1,-1,-1,-1,3,-1,-1,-1,4,-1,-1,-1
2019-10-14,1960-01-01 11:31:00,7,2,3,656702801,57,2,1,2,8,3,3,3,3,3,3,3,3,3,4,3,3
2019-10-14,1960-01-01 11:35:00,7,2,3,656702802,27,2,0,2,2,2,1,2,1,1,4,3,1,4,-1,4,4
2019-10-14,1960-01-01 11:36:00,5,3,3,738402514,47,2,0,2,2,2,2,2,2,2,4,3,3,4,-1,4,3
2019-10-14,1960-01-01 11:45:00,3,3,3,535004111,76,2,0,2,4,5,4,4,4,4,3,3,4,5,4,4,4
2019-10-14,1960-01-01 11:59:00,3,3,3,504902116,73,1,0,1,2,1,1,1,1,2,3,4,3,5,4,5,4
2019-10-14,1960-01-01 12:00:00,6,2,3,433504205,57,2,1,3,2,3,3,3,3,3,3,3,3,4,3,3,3
2019-10-14,1960-01-01 12:12:00,5,3,3,596003410,84,2,0,3,8,-1,1,1,1,1,-1,3,-1,4,-1,-1,-1
2019-10-14,1960-01-01 12:14:00,4,3,3,453601809,51,2,0,2,3,3,3,1,2,3,3,3,4,3,1,3,2
2019-10-14,1960-01-01 12:19:00,4,3,3,453601810,79,1,0,1,2,4,3,3,3,4,3,3,3,5,3,4,3
2019-10-14,1960-01-01 12:22:00,2,3,3,393002114,61,2,0,1,8,4,3,3,4,4,4,3,4,4,4,4,3
2019-10-14,1960-01-01 12:29:00,2,3,3,231101610,78,1,1,1,2,1,1,3,3,3,2,2,3,2,1,3,3
2019-10-14,1960-01-01 12:32:00,7,2,3,555401303,41,2,0,1,6,2,2,2,1,2,2,2,2,4,2,2,2
2019-10-14,1960-01-01 12:35:00,7,2,3,656702803,65,2,0,1,2,4,4,4,3,4,3,4,4,4,4,4,4
2019-10-14,1960-01-01 12:35:00,1,1,3,10100104,84,2,0,3,8,3,1,2,1,3,4,3,3,5,1,3,3
2019-10-14,1960-01-01 12:41:00,1,1,3,70402515,23,1,0,1,1,-2,1,1,1,3,1,-2,-2,4,4,-2,-2
2019-10-14,1960-01-01 12:47:00,7,2,3,656702804,85,1,0,1,2,2,-1,3,3,3,3,3,3,3,-1,4,3
2019-10-14,1960-01-01 12:47:00,5,3,3,738402515,51,2,0,1,3,3,1,2,-1,2,3,2,2,4,-1,3,-1
2019-10-14,1960-01-01 12:55:00,8,2,3,292008310,50,1,1,1,4,3,1,5,5,2,-1,5,3,5,4,2,1
2019-10-14,1960-01-01 12:56:00,3,3,3,535004113,78,1,0,1,2,5,4,4,3,4,3,4,4,5,4,5,4
2019-10-14,1960-01-01 12:57:00,2,3,3,241200604,80,2,0,2,8,2,-2,3,2,4,-1,3,3,4,3,2,-1
2019-10-14,1960-01-01 12:58:00,8,2,3,464006702,56,1,1,1,4,-1,4,4,4,4,4,4,4,4,4,3,3
