,row_id,date,hour,NO2,SO2,PM2.5,PM10,O3,CO,SO2_Daily,PM2.5_Daily,PM10_Daily,O3_Daily,CO_Daily
0,0,2017-09-22,14,50.0,23.333333333333332,25.666666666666668,72.66666666666667,33.625,0.6366666666666666,18.553333333333335,25.099999999999998,70.72333333333333,48.685,1.0866666666666667
1,1,2017-09-22,15,52.5,26.333333333333332,22.333333333333332,66.0,38.0,0.6633333333333333,18.553333333333335,25.099999999999998,70.72333333333333,48.685,1.0866666666666667
2,2,2017-09-22,15,52.5,26.333333333333332,22.333333333333332,66.0,38.0,0.6633333333333333,18.553333333333335,25.099999999999998,70.72333333333333,48.685,1.0866666666666667
3,3,2017-09-22,16,58.0,24.666666666666668,27.0,75.33333333333333,41.75,0.6566666666666666,18.553333333333335,25.099999999999998,70.72333333333333,48.685,1.0866666666666667
4,4,2017-09-22,16,58.0,24.666666666666668,27.0,75.33333333333333,41.75,0.6566666666666666,18.553333333333335,25.099999999999998,70.72333333333333,48.685,1.0866666666666667
5,5,2017-09-22,17,42.0,24.333333333333332,27.666666666666668,80.0,46.75,0.6433333333333334,18.553333333333335,25.099999999999998,70.72333333333333,48.685,1.0866666666666667
6,6,2017-09-22,17,42.0,24.333333333333332,27.666666666666668,80.0,46.75,0.6433333333333334,18.553333333333335,25.099999999999998,70.72333333333333,48.685,1.0866666666666667
7,7,2017-09-22,18,75.5,22.666666666666668,28.0,78.66666666666667,48.370000000000005,0.6366666666666667,18.553333333333335,25.099999999999998,70.72333333333333,48.685,1.0866666666666667
8,8,2017-09-22,19,94.0,24.333333333333332,34.666666666666664,117.33333333333333,46.935,0.6733333333333333,18.553333333333335,25.099999999999998,70.72333333333333,48.685,1.0866666666666667
9,9,2017-09-23,11,57.5,17.0,31.666666666666668,78.66666666666667,32.87,0.4466666666666666,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
10,10,2017-09-23,12,40.0,18.0,28.333333333333332,77.0,33.31,0.4833333333333334,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
11,11,2017-09-23,13,48.5,18.333333333333332,26.666666666666668,78.0,35.69,0.5133333333333333,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
12,12,2017-09-23,13,48.5,18.333333333333332,26.666666666666668,78.0,35.69,0.5133333333333333,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
13,13,2017-09-23,13,48.5,18.333333333333332,26.666666666666668,78.0,35.69,0.5133333333333333,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
14,14,2017-09-23,13,48.5,18.333333333333332,26.666666666666668,78.0,35.69,0.5133333333333333,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
15,15,2017-09-23,13,48.5,18.333333333333332,26.666666666666668,78.0,35.69,0.5133333333333333,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
16,16,2017-09-23,14,43.5,19.0,25.333333333333332,72.66666666666667,38.065,0.5499999999999999,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
17,17,2017-09-23,14,43.5,19.0,25.333333333333332,72.66666666666667,38.065,0.5499999999999999,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
18,18,2017-09-23,14,43.5,19.0,25.333333333333332,72.66666666666667,38.065,0.5499999999999999,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
19,19,2017-09-23,14,43.5,19.0,25.333333333333332,72.66666666666667,38.065,0.5499999999999999,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
20,20,2017-09-23,14,43.5,19.0,25.333333333333332,72.66666666666667,38.065,0.5499999999999999,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
21,21,2017-09-23,14,43.5,19.0,25.333333333333332,72.66666666666667,38.065,0.5499999999999999,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
22,22,2017-09-23,15,56.5,24.333333333333332,20.666666666666668,60.0,42.19,0.5733333333333334,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
23,23,2017-09-23,15,56.5,24.333333333333332,20.666666666666668,60.0,42.19,0.5733333333333334,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
24,24,2017-09-23,15,56.5,24.333333333333332,20.666666666666668,60.0,42.19,0.5733333333333334,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
25,25,2017-09-23,15,56.5,24.333333333333332,20.666666666666668,60.0,42.19,0.5733333333333334,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
26,26,2017-09-23,15,56.5,24.333333333333332,20.666666666666668,60.0,42.19,0.5733333333333334,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
27,27,2017-09-23,15,56.5,24.333333333333332,20.666666666666668,60.0,42.19,0.5733333333333334,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
28,28,2017-09-23,15,56.5,24.333333333333332,20.666666666666668,60.0,42.19,0.5733333333333334,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
29,29,2017-09-23,15,56.5,24.333333333333332,20.666666666666668,60.0,42.19,0.5733333333333334,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
30,30,2017-09-23,15,56.5,24.333333333333332,20.666666666666668,60.0,42.19,0.5733333333333334,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
31,31,2017-09-23,16,42.5,20.333333333333332,22.333333333333332,60.333333333333336,47.065,0.5866666666666667,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
32,32,2017-09-23,16,42.5,20.333333333333332,22.333333333333332,60.333333333333336,47.065,0.5866666666666667,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
33,33,2017-09-23,16,42.5,20.333333333333332,22.333333333333332,60.333333333333336,47.065,0.5866666666666667,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
34,34,2017-09-23,16,42.5,20.333333333333332,22.333333333333332,60.333333333333336,47.065,0.5866666666666667,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
35,35,2017-09-23,16,42.5,20.333333333333332,22.333333333333332,60.333333333333336,47.065,0.5866666666666667,18.136666666666667,25.080000000000002,65.10333333333334,62.685,0.8133333333333335
